"","X","Country","Code","SDG","Year","Value"
"36714",36714,"Albania","ALB","14_2_1",2005,0
"36715",36715,"Albania","ALB","14_2_1",2006,0
"36716",36716,"Albania","ALB","14_2_1",2007,0
"36717",36717,"Albania","ALB","14_2_1",2008,0
"36718",36718,"Albania","ALB","14_2_1",2009,0
"36719",36719,"Albania","ALB","14_2_1",2010,0
"36720",36720,"Albania","ALB","14_2_1",2011,0
"36721",36721,"Albania","ALB","14_2_1",2012,0
"36722",36722,"Albania","ALB","14_2_1",2013,0
"36723",36723,"Albania","ALB","14_2_1",2014,0
"36724",36724,"Albania","ALB","14_2_1",2015,0
"36725",36725,"Albania","ALB","14_2_1",2016,0
"36726",36726,"Albania","ALB","14_2_1",2017,0
"36727",36727,"Albania","ALB","14_2_1",2018,0
"36728",36728,"Albania","ALB","14_2_1",2019,0
"36729",36729,"Albania","ALB","14_2_1",2020,0
"1177",1177,"Argentina","ARG","14_1_1_1",2000,23.6925662020271
"1178",1178,"Argentina","ARG","14_1_1_1",2001,23.6925662020271
"1179",1179,"Argentina","ARG","14_1_1_1",2002,23.6925662020271
"1180",1180,"Argentina","ARG","14_1_1_1",2003,23.6925662020271
"1181",1181,"Argentina","ARG","14_1_1_1",2004,23.6925662020271
"1182",1182,"Argentina","ARG","14_1_1_1",2005,23.6925662020271
"1183",1183,"Argentina","ARG","14_1_1_1",2006,23.6925662020271
"1184",1184,"Argentina","ARG","14_1_1_1",2007,23.6925662020271
"1185",1185,"Argentina","ARG","14_1_1_1",2008,23.6925662020271
"1186",1186,"Argentina","ARG","14_1_1_1",2009,23.6925662020271
"1187",1187,"Argentina","ARG","14_1_1_1",2010,23.6925662020271
"1188",1188,"Argentina","ARG","14_1_1_1",2011,23.6925662020271
"1189",1189,"Argentina","ARG","14_1_1_1",2012,23.6925662020271
"1190",1190,"Argentina","ARG","14_1_1_1",2013,23.6925662020271
"1191",1191,"Argentina","ARG","14_1_1_1",2014,23.6925662020271
"1192",1192,"Argentina","ARG","14_1_1_1",2015,23.6925662020271
"1193",1193,"Argentina","ARG","14_1_1_1",2016,42.8760314001753
"1194",1194,"Argentina","ARG","14_1_1_1",2017,27.0362679260947
"1195",1195,"Argentina","ARG","14_1_1_1",2018,22.5020735144507
"1196",1196,"Argentina","ARG","14_1_1_1",2019,22.5020735144507
"1197",1197,"Argentina","ARG","14_1_1_1",2020,22.5020735144507
"1198",1198,"Argentina","ARG","14_1_1_2",2000,96.5588375308866
"1199",1199,"Argentina","ARG","14_1_1_2",2001,93.0451340874572
"1200",1200,"Argentina","ARG","14_1_1_2",2002,90.4835309319248
"1201",1201,"Argentina","ARG","14_1_1_2",2003,83.2294335003287
"1202",1202,"Argentina","ARG","14_1_1_2",2004,91.8890123092966
"1203",1203,"Argentina","ARG","14_1_1_2",2005,93.7705438306168
"1204",1204,"Argentina","ARG","14_1_1_2",2006,94.9833382449618
"1205",1205,"Argentina","ARG","14_1_1_2",2007,93.7592093033799
"1206",1206,"Argentina","ARG","14_1_1_2",2008,91.0842608754789
"1207",1207,"Argentina","ARG","14_1_1_2",2009,92.8411125971936
"1208",1208,"Argentina","ARG","14_1_1_2",2010,90.732890531136
"1209",1209,"Argentina","ARG","14_1_1_2",2011,89.780790243239
"1210",1210,"Argentina","ARG","14_1_1_2",2012,88.4093124475778
"1211",1211,"Argentina","ARG","14_1_1_2",2013,93.2038174687734
"1212",1212,"Argentina","ARG","14_1_1_2",2014,89.7694557160021
"1213",1213,"Argentina","ARG","14_1_1_2",2015,94.6433024278557
"1214",1214,"Argentina","ARG","14_1_1_2",2016,87.876589667445
"1215",1215,"Argentina","ARG","14_1_1_2",2017,89.3954163171854
"1216",1216,"Argentina","ARG","14_1_1_2",2018,94.8359893908825
"1217",1217,"Argentina","ARG","14_1_1_2",2019,93.0224650329835
"1218",1218,"Argentina","ARG","14_1_1_2",2020,93.0224650329835
"1219",1219,"Argentina","ARG","14_5_1",2000,28.20771
"1220",1220,"Argentina","ARG","14_5_1",2001,31.22474
"1221",1221,"Argentina","ARG","14_5_1",2002,31.23497
"1222",1222,"Argentina","ARG","14_5_1",2003,31.23497
"1223",1223,"Argentina","ARG","14_5_1",2004,33.89184
"1224",1224,"Argentina","ARG","14_5_1",2005,36.31643
"1225",1225,"Argentina","ARG","14_5_1",2006,36.31643
"1226",1226,"Argentina","ARG","14_5_1",2007,36.31643
"1227",1227,"Argentina","ARG","14_5_1",2008,36.31643
"1228",1228,"Argentina","ARG","14_5_1",2009,38.09875
"1229",1229,"Argentina","ARG","14_5_1",2010,38.09875
"1230",1230,"Argentina","ARG","14_5_1",2011,38.09875
"1231",1231,"Argentina","ARG","14_5_1",2012,38.37897
"1232",1232,"Argentina","ARG","14_5_1",2013,38.37897
"1233",1233,"Argentina","ARG","14_5_1",2014,38.37897
"1234",1234,"Argentina","ARG","14_5_1",2015,38.37897
"1235",1235,"Argentina","ARG","14_5_1",2016,40.52593
"1236",1236,"Argentina","ARG","14_5_1",2017,40.52593
"1237",1237,"Argentina","ARG","14_5_1",2018,40.52593
"1238",1238,"Argentina","ARG","14_5_1",2019,40.52593
"1239",1239,"Argentina","ARG","14_5_1",2020,40.52593
"1240",1240,"Argentina","ARG","14_6_1",2000,50
"1241",1241,"Argentina","ARG","14_6_1",2001,50
"1242",1242,"Argentina","ARG","14_6_1",2002,50
"1243",1243,"Argentina","ARG","14_6_1",2003,50
"1244",1244,"Argentina","ARG","14_6_1",2004,50
"1245",1245,"Argentina","ARG","14_6_1",2005,50
"1246",1246,"Argentina","ARG","14_6_1",2006,50
"1247",1247,"Argentina","ARG","14_6_1",2007,50
"1248",1248,"Argentina","ARG","14_6_1",2008,50
"1249",1249,"Argentina","ARG","14_6_1",2009,50
"1250",1250,"Argentina","ARG","14_6_1",2010,50
"1251",1251,"Argentina","ARG","14_6_1",2011,50
"1252",1252,"Argentina","ARG","14_6_1",2012,50
"1253",1253,"Argentina","ARG","14_6_1",2013,50
"1254",1254,"Argentina","ARG","14_6_1",2014,50
"1255",1255,"Argentina","ARG","14_6_1",2015,50
"1256",1256,"Argentina","ARG","14_6_1",2016,50
"1257",1257,"Argentina","ARG","14_6_1",2017,50
"1258",1258,"Argentina","ARG","14_6_1",2018,50
"1259",1259,"Argentina","ARG","14_6_1",2019,75
"1260",1260,"Argentina","ARG","14_6_1",2020,100
"1261",1261,"Argentina","ARG","14_7_1",2000,0.598745603119949
"1262",1262,"Argentina","ARG","14_7_1",2001,0.598745603119949
"1263",1263,"Argentina","ARG","14_7_1",2002,0.598745603119949
"1264",1264,"Argentina","ARG","14_7_1",2003,0.598745603119949
"1265",1265,"Argentina","ARG","14_7_1",2004,0.598745603119949
"1266",1266,"Argentina","ARG","14_7_1",2005,0.598745603119949
"1267",1267,"Argentina","ARG","14_7_1",2006,0.598745603119949
"1268",1268,"Argentina","ARG","14_7_1",2007,0.598745603119949
"1269",1269,"Argentina","ARG","14_7_1",2008,0.598745603119949
"1270",1270,"Argentina","ARG","14_7_1",2009,0.598745603119949
"1271",1271,"Argentina","ARG","14_7_1",2010,0.598745603119949
"1272",1272,"Argentina","ARG","14_7_1",2011,0.598745603119949
"1273",1273,"Argentina","ARG","14_7_1",2012,0.849071861232298
"1274",1274,"Argentina","ARG","14_7_1",2013,0.93624933532933
"1275",1275,"Argentina","ARG","14_7_1",2014,0.852648760992276
"1276",1276,"Argentina","ARG","14_7_1",2015,0.769048186655222
"1277",1277,"Argentina","ARG","14_7_1",2016,0.836949273845959
"1278",1278,"Argentina","ARG","14_7_1",2017,0.963000609583396
"1279",1279,"Argentina","ARG","14_7_1",2018,1.21663766833247
"1280",1280,"Argentina","ARG","14_7_1",2019,1.69952767153947
"1281",1281,"Argentina","ARG","14_7_1",2020,1.69952767153947
"1282",1282,"Argentina","ARG","14_a_1",2000,NA
"1283",1283,"Argentina","ARG","14_a_1",2001,NA
"1284",1284,"Argentina","ARG","14_a_1",2002,NA
"1285",1285,"Argentina","ARG","14_a_1",2003,NA
"1286",1286,"Argentina","ARG","14_a_1",2004,NA
"1287",1287,"Argentina","ARG","14_a_1",2005,NA
"1288",1288,"Argentina","ARG","14_a_1",2006,NA
"1289",1289,"Argentina","ARG","14_a_1",2007,NA
"1290",1290,"Argentina","ARG","14_a_1",2008,NA
"1291",1291,"Argentina","ARG","14_a_1",2009,NA
"1292",1292,"Argentina","ARG","14_a_1",2010,NA
"1293",1293,"Argentina","ARG","14_a_1",2011,NA
"1294",1294,"Argentina","ARG","14_a_1",2012,NA
"1295",1295,"Argentina","ARG","14_a_1",2013,NA
"1296",1296,"Argentina","ARG","14_a_1",2014,NA
"1297",1297,"Argentina","ARG","14_a_1",2015,NA
"1298",1298,"Argentina","ARG","14_a_1",2016,NA
"1299",1299,"Argentina","ARG","14_a_1",2017,NA
"1300",1300,"Argentina","ARG","14_a_1",2018,NA
"1301",1301,"Argentina","ARG","14_a_1",2019,NA
"1302",1302,"Argentina","ARG","14_a_1",2020,NA
"1303",1303,"Argentina","ARG","14_b_1",2000,NA
"1304",1304,"Argentina","ARG","14_b_1",2001,NA
"1305",1305,"Argentina","ARG","14_b_1",2002,NA
"1306",1306,"Argentina","ARG","14_b_1",2003,NA
"1307",1307,"Argentina","ARG","14_b_1",2004,NA
"1308",1308,"Argentina","ARG","14_b_1",2005,NA
"1309",1309,"Argentina","ARG","14_b_1",2006,NA
"1310",1310,"Argentina","ARG","14_b_1",2007,NA
"1311",1311,"Argentina","ARG","14_b_1",2008,NA
"1312",1312,"Argentina","ARG","14_b_1",2009,NA
"1313",1313,"Argentina","ARG","14_b_1",2010,NA
"1314",1314,"Argentina","ARG","14_b_1",2011,NA
"1315",1315,"Argentina","ARG","14_b_1",2012,NA
"1316",1316,"Argentina","ARG","14_b_1",2013,NA
"1317",1317,"Argentina","ARG","14_b_1",2014,NA
"1318",1318,"Argentina","ARG","14_b_1",2015,NA
"1319",1319,"Argentina","ARG","14_b_1",2016,NA
"1320",1320,"Argentina","ARG","14_b_1",2017,NA
"1321",1321,"Argentina","ARG","14_b_1",2018,NA
"1322",1322,"Argentina","ARG","14_b_1",2019,NA
"1323",1323,"Argentina","ARG","14_b_1",2020,50
"36772",36772,"Argentina","ARG","14_2_1",2000,0
"36773",36773,"Argentina","ARG","14_2_1",2001,0
"36774",36774,"Argentina","ARG","14_2_1",2002,0
"36775",36775,"Argentina","ARG","14_2_1",2003,0
"36776",36776,"Argentina","ARG","14_2_1",2004,0
"36777",36777,"Argentina","ARG","14_2_1",2005,0
"36778",36778,"Argentina","ARG","14_2_1",2006,0
"36779",36779,"Argentina","ARG","14_2_1",2007,0
"36780",36780,"Argentina","ARG","14_2_1",2008,0
"36781",36781,"Argentina","ARG","14_2_1",2009,0
"36782",36782,"Argentina","ARG","14_2_1",2010,0
"36783",36783,"Argentina","ARG","14_2_1",2011,0
"36784",36784,"Argentina","ARG","14_2_1",2012,0
"36785",36785,"Argentina","ARG","14_2_1",2013,0
"36786",36786,"Argentina","ARG","14_2_1",2014,0
"36787",36787,"Argentina","ARG","14_2_1",2015,0
"36788",36788,"Argentina","ARG","14_2_1",2016,0
"36789",36789,"Argentina","ARG","14_2_1",2017,0
"36790",36790,"Argentina","ARG","14_2_1",2018,0
"36791",36791,"Argentina","ARG","14_2_1",2019,0
"36792",36792,"Argentina","ARG","14_2_1",2020,0
"1912",1912,"Antigua and Barbuda","ATG","14_1_1_1",2000,NA
"1913",1913,"Antigua and Barbuda","ATG","14_1_1_1",2001,NA
"1914",1914,"Antigua and Barbuda","ATG","14_1_1_1",2002,NA
"1915",1915,"Antigua and Barbuda","ATG","14_1_1_1",2003,NA
"1916",1916,"Antigua and Barbuda","ATG","14_1_1_1",2004,NA
"1917",1917,"Antigua and Barbuda","ATG","14_1_1_1",2005,NA
"1918",1918,"Antigua and Barbuda","ATG","14_1_1_1",2006,NA
"1919",1919,"Antigua and Barbuda","ATG","14_1_1_1",2007,NA
"1920",1920,"Antigua and Barbuda","ATG","14_1_1_1",2008,NA
"1921",1921,"Antigua and Barbuda","ATG","14_1_1_1",2009,NA
"1922",1922,"Antigua and Barbuda","ATG","14_1_1_1",2010,NA
"1923",1923,"Antigua and Barbuda","ATG","14_1_1_1",2011,NA
"1924",1924,"Antigua and Barbuda","ATG","14_1_1_1",2012,NA
"1925",1925,"Antigua and Barbuda","ATG","14_1_1_1",2013,NA
"1926",1926,"Antigua and Barbuda","ATG","14_1_1_1",2014,NA
"1927",1927,"Antigua and Barbuda","ATG","14_1_1_1",2015,NA
"1928",1928,"Antigua and Barbuda","ATG","14_1_1_1",2016,NA
"1929",1929,"Antigua and Barbuda","ATG","14_1_1_1",2017,NA
"1930",1930,"Antigua and Barbuda","ATG","14_1_1_1",2018,NA
"1931",1931,"Antigua and Barbuda","ATG","14_1_1_1",2019,NA
"1932",1932,"Antigua and Barbuda","ATG","14_1_1_1",2020,NA
"1933",1933,"Antigua and Barbuda","ATG","14_1_1_2",2000,98.6330560152336
"1934",1934,"Antigua and Barbuda","ATG","14_1_1_2",2001,96.8308661845714
"1935",1935,"Antigua and Barbuda","ATG","14_1_1_2",2002,96.6268446943078
"1936",1936,"Antigua and Barbuda","ATG","14_1_1_2",2003,81.8692902319044
"1937",1937,"Antigua and Barbuda","ATG","14_1_1_2",2004,90.8008976945572
"1938",1938,"Antigua and Barbuda","ATG","14_1_1_2",2005,99.9705302291841
"1939",1939,"Antigua and Barbuda","ATG","14_1_1_2",2006,99.981864756421
"1940",1940,"Antigua and Barbuda","ATG","14_1_1_2",2007,80.7925101444019
"1941",1941,"Antigua and Barbuda","ATG","14_1_1_2",2008,99.9705302291841
"1942",1942,"Antigua and Barbuda","ATG","14_1_1_2",2009,85.4169972570444
"1943",1943,"Antigua and Barbuda","ATG","14_1_1_2",2010,88.998707863895
"1944",1944,"Antigua and Barbuda","ATG","14_1_1_2",2011,94.4846190465396
"1945",1945,"Antigua and Barbuda","ATG","14_1_1_2",2012,99.9705302291841
"1946",1946,"Antigua and Barbuda","ATG","14_1_1_2",2013,97.9529843810215
"1947",1947,"Antigua and Barbuda","ATG","14_1_1_2",2014,98.5763833790493
"1948",1948,"Antigua and Barbuda","ATG","14_1_1_2",2015,97.8736426903634
"1949",1949,"Antigua and Barbuda","ATG","14_1_1_2",2016,98.9730918323397
"1950",1950,"Antigua and Barbuda","ATG","14_1_1_2",2017,98.4970416883912
"1951",1951,"Antigua and Barbuda","ATG","14_1_1_2",2018,99.9591957019473
"1952",1952,"Antigua and Barbuda","ATG","14_1_1_2",2019,97.8623081631265
"1953",1953,"Antigua and Barbuda","ATG","14_1_1_2",2020,97.8623081631265
"1954",1954,"Antigua and Barbuda","ATG","14_5_1",2000,0
"1955",1955,"Antigua and Barbuda","ATG","14_5_1",2001,0
"1956",1956,"Antigua and Barbuda","ATG","14_5_1",2002,0
"1957",1957,"Antigua and Barbuda","ATG","14_5_1",2003,0
"1958",1958,"Antigua and Barbuda","ATG","14_5_1",2004,0
"1959",1959,"Antigua and Barbuda","ATG","14_5_1",2005,19.07045
"1960",1960,"Antigua and Barbuda","ATG","14_5_1",2006,19.07045
"1961",1961,"Antigua and Barbuda","ATG","14_5_1",2007,19.07045
"1962",1962,"Antigua and Barbuda","ATG","14_5_1",2008,19.07045
"1963",1963,"Antigua and Barbuda","ATG","14_5_1",2009,19.07045
"1964",1964,"Antigua and Barbuda","ATG","14_5_1",2010,19.07045
"1965",1965,"Antigua and Barbuda","ATG","14_5_1",2011,19.07045
"1966",1966,"Antigua and Barbuda","ATG","14_5_1",2012,19.07045
"1967",1967,"Antigua and Barbuda","ATG","14_5_1",2013,19.07045
"1968",1968,"Antigua and Barbuda","ATG","14_5_1",2014,19.07045
"1969",1969,"Antigua and Barbuda","ATG","14_5_1",2015,19.07045
"1970",1970,"Antigua and Barbuda","ATG","14_5_1",2016,19.07045
"1971",1971,"Antigua and Barbuda","ATG","14_5_1",2017,19.07045
"1972",1972,"Antigua and Barbuda","ATG","14_5_1",2018,19.07045
"1973",1973,"Antigua and Barbuda","ATG","14_5_1",2019,19.07045
"1974",1974,"Antigua and Barbuda","ATG","14_5_1",2020,19.07045
"1975",1975,"Antigua and Barbuda","ATG","14_6_1",2000,50
"1976",1976,"Antigua and Barbuda","ATG","14_6_1",2001,50
"1977",1977,"Antigua and Barbuda","ATG","14_6_1",2002,50
"1978",1978,"Antigua and Barbuda","ATG","14_6_1",2003,50
"1979",1979,"Antigua and Barbuda","ATG","14_6_1",2004,50
"1980",1980,"Antigua and Barbuda","ATG","14_6_1",2005,50
"1981",1981,"Antigua and Barbuda","ATG","14_6_1",2006,50
"1982",1982,"Antigua and Barbuda","ATG","14_6_1",2007,50
"1983",1983,"Antigua and Barbuda","ATG","14_6_1",2008,50
"1984",1984,"Antigua and Barbuda","ATG","14_6_1",2009,50
"1985",1985,"Antigua and Barbuda","ATG","14_6_1",2010,50
"1986",1986,"Antigua and Barbuda","ATG","14_6_1",2011,50
"1987",1987,"Antigua and Barbuda","ATG","14_6_1",2012,50
"1988",1988,"Antigua and Barbuda","ATG","14_6_1",2013,50
"1989",1989,"Antigua and Barbuda","ATG","14_6_1",2014,50
"1990",1990,"Antigua and Barbuda","ATG","14_6_1",2015,50
"1991",1991,"Antigua and Barbuda","ATG","14_6_1",2016,50
"1992",1992,"Antigua and Barbuda","ATG","14_6_1",2017,50
"1993",1993,"Antigua and Barbuda","ATG","14_6_1",2018,50
"1994",1994,"Antigua and Barbuda","ATG","14_6_1",2019,50
"1995",1995,"Antigua and Barbuda","ATG","14_6_1",2020,50
"1996",1996,"Antigua and Barbuda","ATG","14_7_1",2000,4.99424554500079
"1997",1997,"Antigua and Barbuda","ATG","14_7_1",2001,4.99424554500079
"1998",1998,"Antigua and Barbuda","ATG","14_7_1",2002,4.99424554500079
"1999",1999,"Antigua and Barbuda","ATG","14_7_1",2003,4.99424554500079
"2000",2000,"Antigua and Barbuda","ATG","14_7_1",2004,4.99424554500079
"2001",2001,"Antigua and Barbuda","ATG","14_7_1",2005,4.99424554500079
"2002",2002,"Antigua and Barbuda","ATG","14_7_1",2006,4.99424554500079
"2003",2003,"Antigua and Barbuda","ATG","14_7_1",2007,4.99424554500079
"2004",2004,"Antigua and Barbuda","ATG","14_7_1",2008,4.99424554500079
"2005",2005,"Antigua and Barbuda","ATG","14_7_1",2009,4.99424554500079
"2006",2006,"Antigua and Barbuda","ATG","14_7_1",2010,4.99424554500079
"2007",2007,"Antigua and Barbuda","ATG","14_7_1",2011,4.99424554500079
"2008",2008,"Antigua and Barbuda","ATG","14_7_1",2012,4.98373791558977
"2009",2009,"Antigua and Barbuda","ATG","14_7_1",2013,4.96045225730317
"2010",2010,"Antigua and Barbuda","ATG","14_7_1",2014,4.61428720640269
"2011",2011,"Antigua and Barbuda","ATG","14_7_1",2015,4.26812215550222
"2012",2012,"Antigua and Barbuda","ATG","14_7_1",2016,4.29760958968748
"2013",2013,"Antigua and Barbuda","ATG","14_7_1",2017,4.39799641922326
"2014",2014,"Antigua and Barbuda","ATG","14_7_1",2018,4.56928264410954
"2015",2015,"Antigua and Barbuda","ATG","14_7_1",2019,4.81146826434633
"2016",2016,"Antigua and Barbuda","ATG","14_7_1",2020,4.81146826434633
"2017",2017,"Antigua and Barbuda","ATG","14_a_1",2000,NA
"2018",2018,"Antigua and Barbuda","ATG","14_a_1",2001,NA
"2019",2019,"Antigua and Barbuda","ATG","14_a_1",2002,NA
"2020",2020,"Antigua and Barbuda","ATG","14_a_1",2003,NA
"2021",2021,"Antigua and Barbuda","ATG","14_a_1",2004,NA
"2022",2022,"Antigua and Barbuda","ATG","14_a_1",2005,NA
"2023",2023,"Antigua and Barbuda","ATG","14_a_1",2006,NA
"2024",2024,"Antigua and Barbuda","ATG","14_a_1",2007,NA
"2025",2025,"Antigua and Barbuda","ATG","14_a_1",2008,NA
"2026",2026,"Antigua and Barbuda","ATG","14_a_1",2009,NA
"2027",2027,"Antigua and Barbuda","ATG","14_a_1",2010,NA
"2028",2028,"Antigua and Barbuda","ATG","14_a_1",2011,NA
"2029",2029,"Antigua and Barbuda","ATG","14_a_1",2012,NA
"2030",2030,"Antigua and Barbuda","ATG","14_a_1",2013,NA
"2031",2031,"Antigua and Barbuda","ATG","14_a_1",2014,NA
"2032",2032,"Antigua and Barbuda","ATG","14_a_1",2015,NA
"2033",2033,"Antigua and Barbuda","ATG","14_a_1",2016,NA
"2034",2034,"Antigua and Barbuda","ATG","14_a_1",2017,NA
"2035",2035,"Antigua and Barbuda","ATG","14_a_1",2018,NA
"2036",2036,"Antigua and Barbuda","ATG","14_a_1",2019,NA
"2037",2037,"Antigua and Barbuda","ATG","14_a_1",2020,NA
"2038",2038,"Antigua and Barbuda","ATG","14_b_1",2000,100
"2039",2039,"Antigua and Barbuda","ATG","14_b_1",2001,100
"2040",2040,"Antigua and Barbuda","ATG","14_b_1",2002,100
"2041",2041,"Antigua and Barbuda","ATG","14_b_1",2003,100
"2042",2042,"Antigua and Barbuda","ATG","14_b_1",2004,100
"2043",2043,"Antigua and Barbuda","ATG","14_b_1",2005,100
"2044",2044,"Antigua and Barbuda","ATG","14_b_1",2006,100
"2045",2045,"Antigua and Barbuda","ATG","14_b_1",2007,100
"2046",2046,"Antigua and Barbuda","ATG","14_b_1",2008,100
"2047",2047,"Antigua and Barbuda","ATG","14_b_1",2009,100
"2048",2048,"Antigua and Barbuda","ATG","14_b_1",2010,100
"2049",2049,"Antigua and Barbuda","ATG","14_b_1",2011,100
"2050",2050,"Antigua and Barbuda","ATG","14_b_1",2012,100
"2051",2051,"Antigua and Barbuda","ATG","14_b_1",2013,100
"2052",2052,"Antigua and Barbuda","ATG","14_b_1",2014,100
"2053",2053,"Antigua and Barbuda","ATG","14_b_1",2015,100
"2054",2054,"Antigua and Barbuda","ATG","14_b_1",2016,100
"2055",2055,"Antigua and Barbuda","ATG","14_b_1",2017,100
"2056",2056,"Antigua and Barbuda","ATG","14_b_1",2018,100
"2057",2057,"Antigua and Barbuda","ATG","14_b_1",2019,100
"2058",2058,"Antigua and Barbuda","ATG","14_b_1",2020,100
"36877",36877,"Antigua and Barbuda","ATG","14_2_1",2000,0
"36878",36878,"Antigua and Barbuda","ATG","14_2_1",2001,0
"36879",36879,"Antigua and Barbuda","ATG","14_2_1",2002,0
"36880",36880,"Antigua and Barbuda","ATG","14_2_1",2003,0
"36881",36881,"Antigua and Barbuda","ATG","14_2_1",2004,0
"36882",36882,"Antigua and Barbuda","ATG","14_2_1",2005,0
"36883",36883,"Antigua and Barbuda","ATG","14_2_1",2006,0
"36884",36884,"Antigua and Barbuda","ATG","14_2_1",2007,0
"36885",36885,"Antigua and Barbuda","ATG","14_2_1",2008,0
"36886",36886,"Antigua and Barbuda","ATG","14_2_1",2009,0
"36887",36887,"Antigua and Barbuda","ATG","14_2_1",2010,0
"36888",36888,"Antigua and Barbuda","ATG","14_2_1",2011,0
"36889",36889,"Antigua and Barbuda","ATG","14_2_1",2012,0
"36890",36890,"Antigua and Barbuda","ATG","14_2_1",2013,0
"36891",36891,"Antigua and Barbuda","ATG","14_2_1",2014,0
"36892",36892,"Antigua and Barbuda","ATG","14_2_1",2015,0
"36893",36893,"Antigua and Barbuda","ATG","14_2_1",2016,0
"36894",36894,"Antigua and Barbuda","ATG","14_2_1",2017,0
"36895",36895,"Antigua and Barbuda","ATG","14_2_1",2018,0
"36896",36896,"Antigua and Barbuda","ATG","14_2_1",2019,0
"36897",36897,"Antigua and Barbuda","ATG","14_2_1",2020,0
"2059",2059,"Australia","AUS","14_1_1_1",2000,87.6634770196445
"2060",2060,"Australia","AUS","14_1_1_1",2001,87.6634770196445
"2061",2061,"Australia","AUS","14_1_1_1",2002,87.6634770196445
"2062",2062,"Australia","AUS","14_1_1_1",2003,87.6634770196445
"2063",2063,"Australia","AUS","14_1_1_1",2004,87.6634770196445
"2064",2064,"Australia","AUS","14_1_1_1",2005,87.6634770196445
"2065",2065,"Australia","AUS","14_1_1_1",2006,87.6634770196445
"2066",2066,"Australia","AUS","14_1_1_1",2007,87.6634770196445
"2067",2067,"Australia","AUS","14_1_1_1",2008,87.6634770196445
"2068",2068,"Australia","AUS","14_1_1_1",2009,87.6634770196445
"2069",2069,"Australia","AUS","14_1_1_1",2010,87.6634770196445
"2070",2070,"Australia","AUS","14_1_1_1",2011,87.6634770196445
"2071",2071,"Australia","AUS","14_1_1_1",2012,87.6634770196445
"2072",2072,"Australia","AUS","14_1_1_1",2013,87.6634770196445
"2073",2073,"Australia","AUS","14_1_1_1",2014,87.6634770196445
"2074",2074,"Australia","AUS","14_1_1_1",2015,87.6634770196445
"2075",2075,"Australia","AUS","14_1_1_1",2016,75.57967723168
"2076",2076,"Australia","AUS","14_1_1_1",2017,49.4314223155917
"2077",2077,"Australia","AUS","14_1_1_1",2018,52.5350236165586
"2078",2078,"Australia","AUS","14_1_1_1",2019,52.5350236165586
"2079",2079,"Australia","AUS","14_1_1_1",2020,52.5350236165586
"2080",2080,"Australia","AUS","14_1_1_2",2000,98.6330560152336
"2081",2081,"Australia","AUS","14_1_1_2",2001,98.0549951261533
"2082",2082,"Australia","AUS","14_1_1_2",2002,98.3836964160225
"2083",2083,"Australia","AUS","14_1_1_2",2003,96.0261147507537
"2084",2084,"Australia","AUS","14_1_1_2",2004,96.9895495658876
